created_at,username,full_text,cleaned_text
Wed Jan 01 03:39:01 +0000 2025,,@krombolodi mahal betull pasti kena ppn 12%,mahal betull kena ppn 12
Wed Jan 01 03:37:10 +0000 2025,,Lah katanya PPN 12 % utk barang mewah tp kok harga antar go food lebih mahal dri sebelumnya tolonglah astaga,lah kata ppn 12 utk barang mewah tp kok harga antar go food lebih mahal belum tolong astaga
Wed Jan 01 03:36:07 +0000 2025,,Katanya ppn gajadi naik kok ini listrik mahal bitj,kata ppn gajadi naik kok listrik mahal bitj
Wed Jan 01 03:31:28 +0000 2025,,ga siap ngeliat salmon sashimi gue makin mahal karena ppn 12%,tidak siap ngeliat salmon sashimi gue makin mahal ppn 12
Wed Jan 01 03:20:01 +0000 2025,,@davidridwanbetz Presiden Prabowo sungguh cerdas dan bijak menyikapi kegalauan rakyatnya terhadap PPN 12% makanya beliau hanya menetapkan ppn 12 khusus barang paling mahal (hanya menyasar orang superkaya). Alhamdulilah presiden sekarang ini memang TOP,presiden prabowo sungguh cerdas kebijakan sikap galau rakyat ppn 12 makanya beliau tetap ppn 12 khusus barang paling mahal sasar orang superkaya alhamdulilah presiden sekarang memang top
Wed Jan 01 03:16:34 +0000 2025,,@aligaltar Gimana rasanya ppn gajadi naik tp apa2 udah mahal? Wkwkwk,bagaimana rasa ppn gajadi naik tp apa2 udah mahal wkwkwk
Sun Jan 05 19:32:55 +0000 2025,luarnalarmu,Penerapan PPN 12% untuk barang dan jasa mewah akan memberikan dampak positif untuk ekonomi Indonesia #PPN12Persen #IndonesiaEmas2045 https://t.co/uiy8qBfH74,terap ppn 12 barang jasa mewah beri dampak positif ekonomi indonesia
Sun Jan 05 13:19:54 +0000 2025,lalailalalala,Barang mewah dikenakan pajak PPN sebesar 12% untuk mendukung ekonomi. PPN 12%: Kontribusi Kecil Dampak Besar untuk Kesejahteraan Publik. #PPNBerkeadilan,barang mewah kena pajak ppn besar 12 dukung ekonomi ppn 12 kontribusi kecil dampak besar sejahtera publik
Sun Jan 05 13:19:47 +0000 2025,malika_nalendra,Barang mewah dikenakan pajak PPN sebesar 12% untuk mendukung ekonomi. PPN 12%: Kontribusi Kecil Dampak Besar untuk Kesejahteraan Publik. #PPNBerkeadilan,barang mewah kena pajak ppn besar 12 dukung ekonomi ppn 12 kontribusi kecil dampak besar sejahtera publik
Sun Jan 05 09:03:04 +0000 2025,ChristiAgui789,Penerapan PPN 12% untuk barang dan jasa mewah akan memberikan dampak positif untuk ekonomi Indonesia #PPN12Persen #IndonesiaEmas2045 https://t.co/y7siuvrHTa,terap ppn 12 barang jasa mewah beri dampak positif ekonomi indonesia
Sun Jan 05 02:12:58 +0000 2025,rudy_goni3,PPN 12% buat barang mewah ngasih dampak positif buat pemerataan ekonomi semangat Pro Rakyat yang konsisten! #PajakBukanUntukSembako https://t.co/NQnSEBOdwT,ppn 12 buat barang mewah ngasih dampak positif buat perata ekonomi semangat pro rakyat konsisten
Sat Jan 04 06:30:03 +0000 2025,diasporantau,2/ Pemerintah bilang PPN 12% cuma buat barang mewah(?)! Jadi tenang aja kebutuhan sehari-hari kita nggak kena dampak. Tapi tetep ekonomi global masih penuh ketidakpastian. Gimana cara kita sebagai #IDiaspora bisa berkontribusi?,2 perintah bilang ppn 12 cuma buat barang mewah jadi tenang aja butuh hari hari nggak kena dampak tetep ekonomi global penuh ketidakpastian bagaimana cara bagai kontribusi
Sat Jan 04 02:27:05 +0000 2025,jawapos,Penerapan tarif PPN 12 persen untuk barang mewah membawa berbagai dampak. Meskipun pemerintah diakui telah mengakomidir tuntutan banyak pihak kebijakan itu membuat dunia usaha kebingungan. Analis Kebijakan Ekonomi Asosiasi Pengusaha Indonesia (Apindo) Ajib Hamdani menyebutkan https://t.co/DXxhBBbnio,terap tarif ppn 12 persen barang mewah bawa bagai dampak meski perintah aku mengakomidir tuntut banyak pihak kebijakan buat dunia usaha bingung analis kebijakan ekonomi asosiasi usaha indonesia apindo ajib hamdani sebut
Fri Jan 03 00:45:26 +0000 2025,RRIPrograma3,#live Sdg berlangsung Wwcr dlg dengan topik Menyikapi Dampak Kenaikan PPN 12 Persen brsm Prof. Syahrir Ika-Peneliti Ahli Puast Riset Ekonomi Koporasi adn Ekonomi Kerakyatan Brin oleh Risti Rustarto. Selengkapnya Dengarkan di 88 8FM&amp; RRI Digital. #IMP #PRO3RRI https://t.co/tpFLmH27hx,sdg langsung wwcr dlg topik sikap dampak naik ppn 12 persen brsm prof syahrir ika teliti ahli puast riset ekonomi koporasi adn ekonomi rakyat brin risti rustarto lengkap dengar 88 8fm amp rri digital
Thu Jan 02 19:56:46 +0000 2025,firman_agus647,PPN 12 persen pada barang mewah akan memperkuat ekonomi dengan memberi dampak langsung untuk rakyat Pro Rakyat. #KebijakanPajakProRakyat,ppn 12 persen barang mewah kuat ekonomi beri dampak langsung rakyat pro rakyat
Thu Jan 02 19:37:31 +0000 2025,rendra_pratamas,Penerapan PPN 12% untuk barang mewah ini memberi dampak positif pada ekonomi rakyat karena bisa digunakan untuk mengurangi kesenjangan ekonomi Pro Rakyat. #KebijakanPajakProRakyat,terap ppn 12 barang mewah beri dampak positif ekonomi rakyat bisa guna kurang senjang ekonomi pro rakyat
Thu Jan 02 13:14:53 +0000 2025,bina_maudah,PPN 12 persen pada barang mewah memberikan dampak positif pada ekonomi dan kesejahteraan Pro Rakyat. #KebijakanPajakProRakyat https://t.co/yHpzQ7EpmF,ppn 12 persen barang mewah beri dampak positif ekonomi sejahtera pro rakyat
Thu Jan 02 10:28:33 +0000 2025,iraa_fujiatii,@sceokjiin PPN 12% buat barang mewah ngasih dampak positif buat pemerataan ekonomi semangat Pro Rakyat yang konsisten! #KebijakanPajakProRakyat,ppn 12 buat barang mewah ngasih dampak positif buat perata ekonomi semangat pro rakyat konsisten
Thu Jan 02 10:23:28 +0000 2025,ilova_adrena2,@bbhiww PPN 12% ngasih dampak positif barang mewah berkontribusi lebih buat pemerataan ekonomi semangat Pro Rakyat yang terus hidup! #KebijakanPajakProRakyat,ppn 12 ngasih dampak positif barang mewah kontribusi lebih buat perata ekonomi semangat pro rakyat terus hidup
Thu Jan 02 03:34:14 +0000 2025,kosimpe,Pemerintah siapkan stimulus ekonomi suntuk antisipasi dampak kenaikan PPN 12% https://t.co/VxQTdkTiDM,perintah siap stimulus ekonomi suntuk antisipasi dampak naik ppn 12
Thu Jan 02 03:17:56 +0000 2025,AlanOnniu,Pemerintah siapkan stimulus ekonomi untuk antisipasi dampak kenaikan PPN 12% https://t.co/7vUdrBo6Sr,perintah siap stimulus ekonomi antisipasi dampak naik ppn 12
Thu Jan 02 03:03:12 +0000 2025,FelisaTika,Pemerintah siapkan stimulus ekonomi untuk antisipasi dampak kenaikan PPN 12% https://t.co/1WpqmWzvdS,perintah siap stimulus ekonomi antisipasi dampak naik ppn 12
Wed Jan 01 16:32:20 +0000 2025,erysmbln_,Kenaikan PPN 12% adalah kebijakan yang kompleks dengan implikasi beragam pada ekonomi Indonesia. Meskipun ada kebijakan untuk mengurangi dampak negatifnya perubahan ini menghadapi berbagai kritik dan harapan dari masyarakat.,naik ppn 12 kebijakan kompleks implikasi agam ekonomi indonesia meski kebijakan kurang dampak negatif ubah hadap bagai kritik harap masyarakat
Wed Jan 01 07:17:06 +0000 2025,errnyann,Tarif PPN 12% ditetapkan dari 2021 lewat diundangkannya UU HPP. Salah satu sebabnya karena besarnya pengeluaran buat mitigasi dampak negatif pandemi ke ekonomi. Waktu itu Pemerintah nambah utang signifikan buat bansos vaksin buffer sosial. Utang kan mesti dibayar ya.,tarif ppn 12 tetap 2021 lewat undang uu hpp salah satu sebab besar keluar buat mitigasi dampak negatif pandemi ekonomi waktu perintah nambah utang signifikan buat bansos vaksin buffer sosial utang kan mesti bayar
Wed Jan 01 06:08:14 +0000 2025,_concave,@nyaimom1 Dampak kenaikan PPN menjadi 12% itu adalah langkah tepat ya betul tepat untuk mempercepat menjadi negara dan pemerintahan yang gagal. Tidak ada dampak positif di masyarakat ketika PPN naik ke 11% begitupun dengan kenaikan PPN menjadi 12% akan semakin memperparah ekonomi nasional,dampak naik ppn jadi 12 adalah langkah tepat betul tepat cepat jadi negara perintah gagal ada dampak positif masyarakat ppn naik 11 begitu naik ppn jadi 12 makin parah ekonomi nasional
Mon Feb 17 14:38:29 +0000 2025,DREAMISUNKIST,kinda proud bisa jadi bagian kecil dari setiap perubahan palestine hardiknas tolak lpj jokowow tolak rubah aturan usia dprd tolak ppn 12% dan ini panjang umur demokrasi ,kinda proud jadi bagi kecil tiap ubah palestine hardiknas tolak lpj jokowow tolak rubah atur usia dprd tolak ppn 12 ini panjang umur demokrasi
Mon Feb 17 12:16:28 +0000 2025,aiueorl_,ni kayaknya masih kurang nge gas juga di medsos gak kayak pas tolak ppn 12% hashtag Indonesia gelap juga hari ini di X munculnya cuma nyampe ratusan ribu doang gak nyampe jutaan meskipun memang trending 1. hayuk di gas keun lagi sampe didengar #IndonesiaGelap,ni kayak kurang nge gas medsos tidak kayak pas tolak ppn 12 hashtag indonesia gelap hari di x muncul cuma nyampe ratus ribu doang tidak nyampe juta meski memang trending 1 hayuk di gas keun sampe dengar
Mon Feb 17 11:30:57 +0000 2025,jziholmes,jir baru sadar ava gue masih jm tolak ppn ,anjing baru sadar ava gue jm tolak ppn
Mon Feb 17 04:42:13 +0000 2025,bukanbuzzerrp_,@nobyyi Tolak ppn gak tu,tolak ppn tidak tu
Mon Feb 17 04:41:24 +0000 2025,etherealcursed,ini ada gak sih kyk twibbon atau apa gitu kyk kemarin pas tolak ppn? pengen ikut pake ht nya di dn tapi takut nimbun tweet/akun yg penting,ada tidak sih kayak twibbon apa gitu kayak kemarin pas tolak ppn ken ikut pake ht nya dn takut nimbun tweet akun penting
Sun Feb 16 14:16:31 +0000 2025,ArianyWisesa,@nobyyi aku ngakak pas bagian tolak ppn 12%nya ,aku ngakak pas bagi tolak ppn12_persen nya
Sun Feb 16 12:35:17 +0000 2025,shipperbubuinnn,@nobyyi Knp tolak ppn ,knp tolak ppn
Sun Feb 16 11:30:00 +0000 2025,lowkeyvaneela,@rloldlve Ava sw dengan headband 'tolak ppn 12%' itu selain memperjuangkan haknya sbg rakyat suatu negara jg memperjuangkan hak idolanya yg dicuri maling kelas curut by️ #proudofmeh,ava sw headband tolak ppn 12 selain juang hak sbg rakyat suatu negara jg juang hak idola curi maling kelas curut by
Sat Feb 15 15:55:49 +0000 2025,ahnbaes,@nobyyi TOLAK PPN ,tolak ppn
Sat Feb 15 15:25:02 +0000 2025,nobyyi, uri waifeu soobin biasa aja lemah OKE nice iya iya. nampyeonie duar menyala warbyasa tolak ppn 12% berdamage. https://t.co/KkETWxD3zx,uri waifeu soobin biasa aja lemah oke nice iya iya nampyeonie duar nyala warbyasa tolak ppn 12 berdamage
Sat Feb 15 06:05:46 +0000 2025,zetsupth,@barengwarga @smindrawatii gaungkan kembali tolak ppn 12℅ tuntutan rakyat segera laksanakan uu hpp ppn 5%,gaung tolak ppn 12 tuntut rakyat segera laksana uu hpp ppn 5
Fri Feb 14 11:57:20 +0000 2025,captPriceisdead,@throwsnpe @Benidicvsy @popezcuu @PartaiSocmed punten persoalan batas umur pilkada gas melon tolak ppn 12% semuanya berawal dari bacotan warga X hehe,punten soal batas umur pilkada gas melon tolak ppn 12 semua awal bacot warga x he
Thu Feb 13 15:31:26 +0000 2025,H1m4_W4r1,@Marbun8Marbun @rio_anthony @Dennysiregar7 Yg ga sehat itu Emak Bull and the Geng SEKANDANG sewaktu berkuasa dukung IKN &amp; PPN 12%. Eh saat realitanya nyungsep &amp; gagal lanjut berkuasa langsung berubah pulak omongannya skrng malah nyerang IKN &amp; tolak PPN 12%. SAMPAH lah. Ngiahhajajjaajja https://t.co/bD4Y4bAIaf,tidak sehat emak bull and the geng kandang waktu kuasa dukung ikn amp ppn 12 eh realitanya nyungsep amp gagal lanjut kuasa langsung ubah pulak omong sekarang malah nyerang ikn amp tolak ppn 12 sampah lah ngiahhajajjaajja
Thu Feb 13 07:09:06 +0000 2025,plutospecies,@onyournaoo @convomf Aku kemarin nanya gini ke teman waktu wakilin organisasi untuk tampil teatrikal di demo tolak PPN. Partnerku menjawab gini Karena suara kita gak didengar makanya kita turun ke jalan. Kenapa harus gitu? Biar orang lain melihat ikut serta yang di atas panik dan bergerak. ,aku kemarin nanya gin teman waktu wakilin organisasi tampil teatrikal demo tolak ppn partner jawab gin suara tidak dengar makanya turun jalan harus gitu biar orang lihat ikut yang atas panik gerak
Tue Feb 04 14:07:48 +0000 2025,hzayato,TOLAK PPN 12%,tolak ppn 12
Tue Feb 04 10:55:20 +0000 2025,giyjyny,@NyaiNeneng Tolak PPN 12% !!! Tolak dan Tolak PPN 12% !!! Tolak Proyek PSN PiK 2 !!! Tolak dan Tolak Proyek PSN PiK 2 !!! Tolak Proyek iKN !!! Tolak dan Tolak Proyek iKN !!! Tolak Pemindahan Ibukota NKRi !!! Tolak dan Tolak Pemindahan Ibukota NKRi !!!,tolak ppn 12 tolak tolak ppn 12 tolak proyek psn pik 2 tolak tolak proyek psn pik 2 tolak proyek ikn tolak tolak proyek ikn tolak pindah ibukota nkri tolak tolak pindah ibukota nkri
Tue Feb 04 10:46:27 +0000 2025,giyjyny,@puanmaharani_ri ppn (pajak) turunkan bosss turunkan !!! jangan kalian enak-enak liburan jalan-jalan sementara Rakyat kau injak Rakyat kau je jek jangan sama sekali jangan ya. camkan itu camkan !!! Ingat itu ingat !!! . Tolak PPN 12% !!! Tolak dan Tolak PPN 12% !!!,ppn pajak turun bosss turun jangan kalian enak enak libur jalan jalan rakyat kau injak rakyat kau je jek jangan sama sekali jangan cam cam ingat ingat tolak ppn 12 tolak tolak ppn 12
Tue Feb 04 03:30:45 +0000 2025,Kendi_fratnolo,@Kanseulir Pemerintah lagi pusing dan mikir gimana caranya dapat uang lebih buat bayar utang yg tadinya wacan PPN 12% di tolak rakyat mereka pakai cara baru dengan bikin gas langka dan akhirnya di naikin harga/diganti dengan tipe lain yg harganya lebih mahal tapi barangnya available dimana2,perintah pusing mikir bagaimana cara uang lebih buat bayar utang tadi wacan ppn 12 tolak rakyat pakai cara baru bikin gas langka akhir naikin harga ganti tipe yang harga lebih mahal barang available dimana2
Tue Feb 04 02:36:39 +0000 2025,agent_pin,@YLBHI Itu trik barter. OK kalian tolak kenaikan PPN skrg Tkin ga aku bayarkan Fasilitas pengobatan BPJS aku kurangi Gas melon aku persulit,trik barter kalian tolak naik ppn skrg tkin tidak aku bayar fasilitas obat bpjs aku kurang gas melon aku sulit
Mon Feb 03 07:02:17 +0000 2025,giyjyny,@puanmaharani_ri Tolak PPN 12% !!! Tolak PPN 12% !!! Tolak PPN 12% !!!,tolak ppn 12 tolak ppn 12 tolak ppn 12
Mon Jan 27 09:47:10 +0000 2025,AaBay81,Provokator kurang kuota gini masak dipercaya padahal beritanya berserakan kerja PKS dimana2 Dorong bongkar pagar laut ️ Tolak PPN 12% ️ Turunkan ongkos haji ️ Dukung keputusan MK terkait UU Cilaka ️ Eh bentar mantan capres itu ke mana ya?,provokator kurang kuota gin masak percaya padahal berita sera kerja pks dimana2 dorong bongkar pagar laut tolak ppn 12 turun ongkos haji dukung putus mk kait uu cilaka eh sebentar mantan capres ke mana
Fri Jan 24 01:12:11 +0000 2025,mxerche,TOLAK PPN 12%,tolak ppn 12
Mon Jan 20 20:38:54 +0000 2025,mildredpiss,ada yang punya png tolak ppn 12 persen ga telat sih tapi lucu juga ya keliatannya,yang punya png tolak ppn 12 persen tidak telat sih lucu ya liat
Sat Jan 18 05:23:31 +0000 2025,wonjhong_,@ERRICSSOHN But I tolak PPN 12%,but i tolak ppn 12
Fri Jan 17 22:03:35 +0000 2025,SanjomeKisser,Trs kepikiran lucu kali ya semisal ada komen : TOLAK PPN 12%!! : Dasar anak abah! : Banh ak omke gas....,terus pikir lucu kali misal komen tolak ppn 12 dasar anak abah banh omke gas
Fri Jan 17 05:53:14 +0000 2025,Kunyah_renyah,@prastow Dia orang enak banget minta tunggu 3-4 bulan Tuh faktur PPN 3 bulan expired Faktur PPN gak sesuai tanggal billing di tolak customer,orang enak banget minta tunggu 3 4 bulan tuh faktur ppn 3 bulan expired faktur ppn tidak sesuai tanggal billing tolak customer
Fri Jan 17 05:43:47 +0000 2025,ade745780,@AnKiiim_ Stop makan gratis bila datang lagi ke sekolah2 jangan di terima tolak tuh makan gratis...ppn 12% makan gratis dri rakyat lagi...hadeuhh...negara hancur..,stop makan gratis bila datang ke sekolah2 jangan terima tolak tuh makan gratis ppn 12 makan gratis rakyat hadeuhh negara hancur
Thu Jan 16 16:30:29 +0000 2025,sekar_epku,@adriansyahyasin kumpul rame2 tapi di gebah satpol pp bubar. lihat tuh mahasiswa kumpul rame2 bawa isu tolak ppn 12% dan di gebah brimob dgn gas air mata dan water cannon. Macho dan gagah mana?,kumpul rame2 di gebah satpol pp bubar lihat tuh mahasiswa kumpul rame2 bawa isu tolak ppn 12 di gebah brimob gas air mata water cannon macho gagah mana
Wed Jan 15 04:33:16 +0000 2025,kiloperjam,@cloveeyy @kemenPKP_RI @memeklanang @feetgoodman gaya maneh kiri progresif pp tolak ppn 12% tapi statement nya fasis belajar kelas dulu baru sono baru lawan rezim,gaya maneh kiri progresif pp tolak ppn 12 statement nya fasis ajar kelas dulu baru sono baru lawan rezim
Wed Jan 15 02:16:22 +0000 2025,jihandzahab,Ogah. Orang gila. Ga cukup apa dari meres duit rakyat dengan PPN 12% dan pungutan-pungutan lain yang nggak jelas?,ogah orang gila tidak cukup apa meres duit rakyat ppn 12 pungut pungut yang jelas
Wed Jan 15 02:06:24 +0000 2025,Eduardlazarus,Ini kenapa w rada sakit kepala ngeliat awareness-raising mobilisasi tolak PPN 12 persen kemarin. Settling ke lowest common denominator ie. kontribusi pajak middle class gampang banget jadi bumerang karena inherently reactionary. Exhibit A:,kenapa w rada sakit kepala ngeliat awareness raising mobilisasi tolak ppn 12 persen kemarin settling lowest common denominator ie kontribusi pajak middle class gampang banget jadi bumerang inherently reactionary exhibit a
Mon Jan 13 23:17:20 +0000 2025,PawangBanteng,@Maryantosdm74 @frans_surya PKS tolak pengesahan RUU Omnibus Law RUU HPP (PPN 12%) pemindahan IKN kereta china dll. Kebijakan PKS secara nasional jg tepat yg hrs difahami PKS bukan penguasa bukan pengambil kebijakan,pks tolak kesah ruu omnibus law ruu hpp ppn 12 pindah ikn kereta china lain kebijakan pks nasional jg tepat hrs difahami pks bukan kuasa bukan ambil kebijakan
Mon Jan 13 14:07:14 +0000 2025,AaBay81,PKS mlempem setelah dukung prabowo ️ PKS tetep kritis membela kepentingan rakyat ️ Tolak PPN 12% ️ Terima hasil JR UU Cilaka ️ Dukung penghapusan PT 20% ️ Turunkan ongkos haji ️ Tolak pagar laut PIK 2 ️ PKS Pembela Rakyat ,pks mlempem dukung prabowo pks tetep kritis bela penting rakyat tolak ppn 12 terima hasil jr uu cilaka dukung hapus pt 20 turun ongkos haji tolak pagar laut pik 2 pks bela rakyat
Sat Jan 11 02:33:32 +0000 2025,jihandzahab,Semua orang udah pasti bayar PPN. Mau ape lo? ,semua orang udah bayar ppn mau ape kamu
Fri Jan 10 09:42:16 +0000 2025,zirbluu,@dewimaysaa @karimasoyou pas tolak ppn 12% rame di tiktok pernah komen oke gas oke gas harta lu gua rampas dan berujung komen gua ditakedown gatau salahnya di bagian mana,pas tolak ppn 12 rame tiktok pernah komen oke gas oke gas harta lu rampas ujung komen ditakedown gatau salah bagi mana
Thu Jan 09 16:19:12 +0000 2025,olivtwins,rosie my honney maaf kalo akun aku ini tidak mencerminkan kepribadian kamoe yang girly dan lucu abiezz itu sengaja aku pakein iketan kepala tolak ppn 12% agar gak keliatan soft soft amat dan biar ada identity pas lagi misuhin kebobrokan negara,rosie my honney maaf kalau akun aku tidak cermin pribadi kamoe girly lucu abiezz sengaja aku pakein iketan kepala tolak ppn 12 tidak liat soft soft dan biar identity pas misuhin bobrok negara
Thu Jan 09 16:00:17 +0000 2025,toonderellara,WKWK WMNYA RASHTA ANJRIT GANGGU BANGET keknya kemaren masih tolak ppn 12% dah,wkwk wmnya rashta anjing ganggu banget kek kemaren tolak ppn 12 deh
